match_id,overs_remaining,wickets_down,current_run_rate,target_score,win_probability,balls_remaining,runs_needed,oracle_p
6a7fa1bcd3a7ec788d633ffb,4,3,7.125,158,0,24,44,0.17760561104354008
6a7fa1bcd3a7ec788d633ffb,3,3,6.9411764705882355,158,0,18,40,0.05111096988304856
6a7fa1bcd3a7ec788d633ffb,2,3,7.166666666666667,158,0,12,29,0.04921368178666078
6a7fa1bcd3a7ec788d633ffb,1,3,7.315789473684211,158,0,6,19,0.02334147384678794
6a7fa1bcd3a7ec788d633fff,19,1,7,188,0,114,181,0.26041862576153907
6a7fa1bcd3a7ec788d633fff,18,1,7.5,188,0,108,173,0.2418831278058493
6a7fa1bcd3a7ec788d633fff,17,1,7.666666666666667,188,0,102,165,0.22240316937722987
6a7fa1bcd3a7ec788d633fff,16,1,8,188,0,96,156,0.21830538644212583
6a7fa1bcd3a7ec788d633fff,15,1,7,188,0,90,153,0.12749820448687357
6a7fa1bcd3a7ec788d633fff,14,1,8.5,188,0,84,137,0.22546586843661923
6a7fa1bcd3a7ec788d633fff,13,1,8.857142857142858,188,0,78,126,0.2579888803183892
6a7fa1bcd3a7ec788d633fff,12,2,8.375,188,0,72,121,0.1769553985006439
6a7fa1bcd3a7ec788d633fff,11,2,8.444444444444445,188,0,66,112,0.16896302512560032
6a7fa1bcd3a7ec788d633fff,10,2,8.2,188,0,60,106,0.11460531860481793
6a7fa1bcd3a7ec788d633fff,9,2,7.909090909090909,188,0,54,101,0.061542367661932044
6a7fa1bcd3a7ec788d633fff,8,2,8.083333333333334,188,0,48,91,0.061230364749050435
6a7fa1bcd3a7ec788d633fff,7,3,8,188,0,42,84,0.03661409647924725
6a7fa1bcd3a7ec788d633fff,6,4,8.214285714285714,188,0,36,73,0.04078138417169513
6a7fa1bcd3a7ec788d633fff,5,4,7.866666666666666,188,0,30,70,0.007793222635657746
6a7fa1bcd3a7ec788d633fff,4,4,8,188,0,24,60,0.00535999747136738
6a7fa1bcd3a7ec788d633fff,3,4,7.9411764705882355,188,0,18,53,0.0010378760363456928
6a7fa1bcd3a7ec788d633fff,2,4,8.833333333333334,188,0,12,29,0.04921368120491296
6a7fa1bcd3a7ec788d633fff,1,4,8.947368421052632,188,0,6,18,0.03537943477589973
6a7fa1bcd3a7ec788d634003,19,1,4,136,1,114,132,0.9622992449631602
6a7fa1bcd3a7ec788d634003,18,1,3,136,1,108,130,0.9424425283721362
6a7fa1bcd3a7ec788d634003,17,1,4.333333333333333,136,1,102,123,0.9409633252711465
6a7fa1bcd3a7ec788d634003,16,2,3.5,136,1,96,122,0.8684243020681854
6a7fa1bcd3a7ec788d634003,15,3,5,136,1,90,111,0.881041326493821
6a7fa1bcd3a7ec788d634003,14,3,4.833333333333333,136,1,84,107,0.8430101684820477
6a7fa1bcd3a7ec788d634003,13,3,5,136,1,78,101,0.8170135718723944
6a7fa1bcd3a7ec788d634003,12,3,5.5,136,1,72,92,0.8352774509356676
6a7fa1bcd3a7ec788d634003,11,5,6.222222222222222,136,1,66,80,0.8348933360856073
6a7fa1bcd3a7ec788d634003,10,5,6,136,1,60,76,0.790655044480636
6a7fa1bcd3a7ec788d634003,9,5,6.909090909090909,136,1,54,60,0.9192362463284209
6a7fa1bcd3a7ec788d634003,8,5,6.833333333333333,136,1,48,54,0.912625371267236
6a7fa1bcd3a7ec788d634003,7,5,7.230769230769231,136,1,42,42,0.9631245784336367
6a7fa1bcd3a7ec788d634003,6,5,7.214285714285714,136,1,36,35,0.9661535039494664
6a7fa1bcd3a7ec788d634003,5,5,7.4,136,1,30,25,0.9865950662781782
6a7fa1bcd3a7ec788d634003,4,5,7.25,136,1,24,20,0.9781163049429025
6a7fa1bcd3a7ec788d634003,3,5,7.0588235294117645,136,1,18,16,0.943855471666348
6a7fa1bcd3a7ec788d634003,2,5,7.055555555555555,136,1,12,9,0.9506694106601851
6a7fa1bcd3a7ec788d634003,1,5,7.2105263157894735,136,1,6,-1,1
6a7fa1bcd3a7ec788d634007,19,0,9,209,0,114,200,0.05527188120143969
6a7fa1bcd3a7ec788d634007,18,0,8,209,0,108,193,0.04157916431960463
6a7fa1bcd3a7ec788d634007,17,0,11.666666666666666,209,0,102,174,0.10674966227663686
6a7fa1bcd3a7ec788d634007,16,1,9.25,209,0,96,172,0.048694206786626434
6a7fa1bcd3a7ec788d634007,15,1,10.6,209,0,90,156,0.09534962328741899
6a7fa1bcd3a7ec788d634007,14,1,10.333333333333334,209,0,84,147,0.08934962405992818
6a7fa1bcd3a7ec788d634007,13,1,10.428571428571429,209,0,78,136,0.10302258576611267
6a7fa1bcd3a7ec788d634007,12,3,10.75,209,0,72,123,0.14466052238766616
6a7fa1bcd3a7ec788d634007,11,3,10.88888888888889,209,0,66,111,0.18533922462976593
6a7fa1bcd3a7ec788d634007,10,3,10.3,209,0,60,106,0.11430530208851501
6a7fa1bcd3a7ec788d634007,9,4,10.545454545454545,209,0,54,93,0.16605617409690016
6a7fa1bcd3a7ec788d634007,8,4,10.083333333333334,209,0,48,88,0.09343886536267636
6a7fa1bcd3a7ec788d634007,7,5,9.76923076923077,209,0,42,82,0.05083979910353456
6a7fa1bcd3a7ec788d634007,6,6,9.571428571428571,209,0,36,75,0.027567022672951882
6a7fa1bcd3a7ec788d634007,5,7,9.4,209,0,30,68,0.012032521879321151
6a7fa1bcd3a7ec788d634007,4,7,9,209,0,24,65,0.0012009665730249096
6a7fa1bcd3a7ec788d634007,3,7,9.176470588235293,209,0,18,53,0.0010343387235530652
6a7fa1bcd3a7ec788d634007,2,7,9.222222222222221,209,0,12,43,0.0002485432940730536
6a7fa1bcd3a7ec788d634007,1,7,9.210526315789474,209,0,6,34,0.000002754091798063096
6a7fa1bcd3a7ec788d63400b,19,0,17,175,1,114,158,0.7190659285672863
6a7fa1bcd3a7ec788d63400b,18,0,15.5,175,1,108,144,0.8125499688775368
6a7fa1bcd3a7ec788d63400b,17,0,13.333333333333334,175,1,102,135,0.8232178109505882
6a7fa1bcd3a7ec788d63400b,16,0,12.75,175,1,96,124,0.8621608326163153
6a7fa1bcd3a7ec788d63400b,15,0,14.4,175,1,90,103,0.971653151556067
6a7fa1bcd3a7ec788d63400b,14,0,13,175,1,84,97,0.9634399768707457
6a7fa1bcd3a7ec788d63400b,13,1,12.714285714285714,175,1,78,86,0.9772889802797642
6a7fa1bcd3a7ec788d63400b,12,1,11.5,175,1,72,83,0.9525587046982555
6a7fa1bcd3a7ec788d63400b,11,1,11,175,1,66,76,0.9463913438080297
6a7fa1bcd3a7ec788d63400b,10,1,10.8,175,1,60,67,0.9563153991496888
6a7fa1bcd3a7ec788d63400b,9,1,11.727272727272727,175,1,54,46,0.998312728333995
6a7fa1bcd3a7ec788d63400b,8,1,10.916666666666666,175,1,48,44,0.9929149354902916
6a7fa1bcd3a7ec788d63400b,7,3,10.846153846153847,175,1,42,34,0.9971603018687444
6a7fa1bcd3a7ec788d63400b,6,3,10.714285714285714,175,1,36,25,0.9990228475290498
6a7fa1bcd3a7ec788d63400b,5,3,10.2,175,1,30,22,0.9962669957086232
6a7fa1bcd3a7ec788d63400b,4,4,9.8125,175,1,24,18,0.9901164123326266
6a7fa1bcd3a7ec788d63400b,3,4,9.823529411764707,175,1,18,8,0.9991940942792135
6a7fa1bcd3a7ec788d63400b,2,5,9.333333333333334,175,1,12,7,0.9831207088950127
6a7fa1bcd3a7ec788d63400b,1,5,9.157894736842104,175,1,6,1,0.9978609007316837
6a7fa1bcd3a7ec788d63400f,19,0,8,206,0,114,198,0.06738196299410833
6a7fa1bcd3a7ec788d63400f,18,0,8.5,206,0,108,189,0.06331159121869663
6a7fa1bcd3a7ec788d63400f,17,0,10,206,0,102,176,0.08839857063241585
6a7fa1bcd3a7ec788d63400f,16,0,11.5,206,0,96,160,0.15926020629189033
6a7fa1bcd3a7ec788d63400f,15,0,10.6,206,0,90,153,0.12786313366307625
6a7fa1bcd3a7ec788d63400f,14,1,9.333333333333334,206,0,84,150,0.06434498044618725
6a7fa1bcd3a7ec788d63400f,13,1,9.285714285714286,206,0,78,141,0.0586746011402986
6a7fa1bcd3a7ec788d63400f,12,1,8.75,206,0,72,136,0.031051242757584637
6a7fa1bcd3a7ec788d63400f,11,2,8.444444444444445,206,0,66,130,0.016778900714141263
6a7fa1bcd3a7ec788d63400f,10,2,8.5,206,0,60,121,0.01349874782746856
6a7fa1bcd3a7ec788d63400f,9,2,8.727272727272727,206,0,54,110,0.014887687443380593
6a7fa1bcd3a7ec788d63400f,8,3,8.25,206,0,48,107,0.0033262601885268306
6a7fa1bcd3a7ec788d63400f,7,3,8.23076923076923,206,0,42,99,0.0016290263272953002
6a7fa1bcd3a7ec788d63400f,6,3,8.214285714285714,206,0,36,91,0.0006572829131675946
6a7fa1bcd3a7ec788d63400f,5,3,8.733333333333333,206,0,30,75,0.0021352976648975025
6a7fa1bcd3a7ec788d63400f,4,3,8.6875,206,0,24,67,0.0006394124346769498
6a7fa1bcd3a7ec788d63400f,3,4,8.705882352941176,206,0,18,58,0.00015400335900785783
6a7fa1bcd3a7ec788d63400f,2,5,8.444444444444445,206,0,12,54,6.946466083677167e-7
6a7fa1bcd3a7ec788d63400f,1,5,8.263157894736842,206,0,6,49,6.544282659823023e-12
6a7fa1bcd3a7ec788d634013,19,0,12,178,1,114,166,0.5613922711408769
6a7fa1bcd3a7ec788d634013,18,1,10,178,1,108,158,0.5391003378616737
6a7fa1bcd3a7ec788d634013,17,1,10.666666666666666,178,1,102,146,0.611340951882072
6a7fa1bcd3a7ec788d634013,16,1,10.25,178,1,96,137,0.6198995861987086
6a7fa1bcd3a7ec788d634013,15,1,9.4,178,1,90,131,0.5583226068190821
6a7fa1bcd3a7ec788d634013,14,1,10.666666666666666,178,1,84,114,0.7471372693162611
6a7fa1bcd3a7ec788d634013,13,1,10.142857142857142,178,1,78,107,0.7154806467878533
6a7fa1bcd3a7ec788d634013,12,1,9.5,178,1,72,102,0.6285882450996334
6a7fa1bcd3a7ec788d634013,11,2,9,178,1,66,97,0.5261726885854922
6a7fa1bcd3a7ec788d634013,10,2,8.8,178,1,60,90,0.4726222797096692
6a7fa1bcd3a7ec788d634013,9,2,9,178,1,54,79,0.5362953986958795
6a7fa1bcd3a7ec788d634013,8,2,9.333333333333334,178,1,48,66,0.6699305502431909
6a7fa1bcd3a7ec788d634013,7,2,10,178,1,42,48,0.9075804025735772
6a7fa1bcd3a7ec788d634013,6,2,10.071428571428571,178,1,36,37,0.9529993468333964
6a7fa1bcd3a7ec788d634013,5,3,10.333333333333334,178,1,30,23,0.9943942321197297
6a7fa1bcd3a7ec788d634013,4,5,10.0625,178,1,24,17,0.9931763641104827
6a7fa1bcd3a7ec788d634013,3,5,10.411764705882353,178,1,18,1,0.9999993240743031
6a7fa1bcd3a7ec788d634017,19,0,15,211,0,114,196,0.08149835332145033
6a7fa1bcd3a7ec788d634017,18,0,9.5,211,0,108,192,0.0463318888780906
6a7fa1bcd3a7ec788d634017,17,0,10,211,0,102,181,0.053093288379124
6a7fa1bcd3a7ec788d634017,16,0,8.25,211,0,96,178,0.023905075866771004
6a7fa1bcd3a7ec788d634017,15,0,6.8,211,0,90,177,0.006757463885806836
6a7fa1bcd3a7ec788d634017,14,0,6.5,211,0,84,172,0.002850165199243093
6a7fa1bcd3a7ec788d634017,13,0,7.428571428571429,211,0,78,159,0.004368196450704674
6a7fa1bcd3a7ec788d634017,12,0,6.625,211,0,72,158,0.0007286540131927725
6a7fa1bcd3a7ec788d634017,11,0,7.666666666666667,211,0,66,142,0.002032670147778684
6a7fa1bcd3a7ec788d634017,10,0,8.6,211,0,60,125,0.006693669593422274
6a7fa1bcd3a7ec788d634017,9,0,8.636363636363637,211,0,54,116,0.00487945288383601
6a7fa1bcd3a7ec788d634017,8,0,8.25,211,0,48,112,0.0010802177915221558
6a7fa1bcd3a7ec788d634017,7,1,8.384615384615385,211,0,42,102,0.0007735561864987024
6a7fa1bcd3a7ec788d634017,6,3,8,211,0,36,99,0.00006198961129065081
6a7fa1bcd3a7ec788d634017,5,4,8.2,211,0,30,88,0.000037220006053837694
6a7fa1bcd3a7ec788d634017,4,4,8.3125,211,0,24,78,0.000011394672245238183
6a7fa1bcd3a7ec788d634017,3,4,8.352941176470589,211,0,18,69,0.0000010814316017000851
6a7fa1bcd3a7ec788d634017,2,4,8.38888888888889,211,0,12,60,1.532395912926662e-8
6a7fa1bcd3a7ec788d634017,1,5,8.31578947368421,211,0,6,53,1.5694269205057339e-13
6a7fa1bcd3a7ec788d63401b,19,0,7,193,1,114,186,0.18745223394951233
6a7fa1bcd3a7ec788d63401b,18,0,15,193,1,108,163,0.4377512218467989
6a7fa1bcd3a7ec788d63401b,17,0,13.333333333333334,193,1,102,153,0.4614073124591613
6a7fa1bcd3a7ec788d63401b,16,0,11.75,193,1,96,146,0.4180145970576088
6a7fa1bcd3a7ec788d63401b,15,0,12.6,193,1,90,130,0.5842602714879076
6a7fa1bcd3a7ec788d63401b,14,0,12.5,193,1,84,118,0.6616422816011973
6a7fa1bcd3a7ec788d63401b,13,1,12.428571428571429,193,1,78,106,0.7375044145785631
6a7fa1bcd3a7ec788d63401b,12,1,11.375,193,1,72,102,0.6285882450996334
6a7fa1bcd3a7ec788d63401b,11,1,11.333333333333334,193,1,66,91,0.6895494067839572
6a7fa1bcd3a7ec788d63401b,10,3,11.1,193,1,60,82,0.6976282608869905
6a7fa1bcd3a7ec788d63401b,9,3,11.363636363636363,193,1,54,68,0.8323759956550333
6a7fa1bcd3a7ec788d63401b,8,3,10.833333333333334,193,1,48,63,0.7558193746448105
6a7fa1bcd3a7ec788d63401b,7,3,10.692307692307692,193,1,42,54,0.7747814992700682
6a7fa1bcd3a7ec788d63401b,6,4,10.142857142857142,193,1,36,51,0.593292540932557
6a7fa1bcd3a7ec788d63401b,5,5,10.333333333333334,193,1,30,38,0.7572547028403082
6a7fa1bcd3a7ec788d63401b,4,5,10.375,193,1,24,27,0.85498970669124
6a7fa1bcd3a7ec788d63401b,3,5,10.117647058823529,193,1,18,21,0.7908535869400433
6a7fa1bcd3a7ec788d63401b,2,5,10.055555555555555,193,1,12,12,0.8498113140940066
6a7fa1bcd3a7ec788d63401b,1,5,10.052631578947368,193,1,6,2,0.9862240059913683
6a7fa1bcd3a7ec788d63401f,19,1,4,187,1,114,183,0.22836294626841633
6a7fa1bcd3a7ec788d63401f,18,2,4.5,187,1,108,178,0.1637777800037396
6a7fa1bcd3a7ec788d63401f,17,2,9.666666666666666,187,1,102,158,0.34387020159512954
6a7fa1bcd3a7ec788d63401f,16,2,8.5,187,1,96,153,0.26709424863040016
6a7fa1bcd3a7ec788d63401f,15,3,9.2,187,1,90,141,0.31548354402370354
6a7fa1bcd3a7ec788d63401f,14,3,9.5,187,1,84,130,0.35996774371109597
6a7fa1bcd3a7ec788d63401f,13,3,8.857142857142858,187,1,78,125,0.27351581930660346
6a7fa1bcd3a7ec788d63401f,12,4,9.375,187,1,72,112,0.35166628657443744
6a7fa1bcd3a7ec788d63401f,11,4,10,187,1,66,97,0.511989819246707
6a7fa1bcd3a7ec788d63401f,10,4,10.5,187,1,60,82,0.6879090373533951
6a7fa1bcd3a7ec788d63401f,9,4,9.727272727272727,187,1,54,80,0.5002059041393203
6a7fa1bcd3a7ec788d63401f,8,4,9.666666666666666,187,1,48,71,0.5064008049140575
6a7fa1bcd3a7ec788d63401f,7,5,9.76923076923077,187,1,42,60,0.5757030264912355
6a7fa1bcd3a7ec788d63401f,6,5,10,187,1,36,47,0.7305812467128667
6a7fa1bcd3a7ec788d63401f,5,6,9.666666666666666,187,1,30,42,0.5976328021789205
6a7fa1bcd3a7ec788d63401f,4,6,9.6875,187,1,24,32,0.6644345933618933
6a7fa1bcd3a7ec788d63401f,3,6,9.705882352941176,187,1,18,22,0.7452842970024676
6a7fa1bcd3a7ec788d63401f,2,6,9.722222222222221,187,1,12,12,0.8495884870515049
6a7fa1bcd3a7ec788d63401f,1,6,9.368421052631579,187,1,6,9,0.4982157327129684
6a7fa1bcd3a7ec788d634023,19,1,4,172,1,114,168,0.5110236448863846
6a7fa1bcd3a7ec788d634023,18,3,2,172,1,108,168,0.303829149818388
6a7fa1bcd3a7ec788d634023,17,3,3.6666666666666665,172,1,102,161,0.2733113067354339
6a7fa1bcd3a7ec788d634023,16,4,4.5,172,1,96,154,0.22186130446439975
6a7fa1bcd3a7ec788d634023,15,4,5.4,172,1,90,145,0.22477116542720177
6a7fa1bcd3a7ec788d634023,14,5,7.333333333333333,172,1,84,128,0.34241883420297564
6a7fa1bcd3a7ec788d634023,13,6,7.285714285714286,172,1,78,121,0.25968970875519654
6a7fa1bcd3a7ec788d634023,12,6,8,172,1,72,108,0.3529831579765185
6a7fa1bcd3a7ec788d634023,11,6,7.555555555555555,172,1,66,104,0.2722592373126487
6a7fa1bcd3a7ec788d634023,10,6,7.8,172,1,60,94,0.30579400382507743
6a7fa1bcd3a7ec788d634023,9,6,8.272727272727273,172,1,54,81,0.42056126740895394
6a7fa1bcd3a7ec788d634023,8,6,8.5,172,1,48,70,0.4985151932290122
6a7fa1bcd3a7ec788d634023,7,6,8.076923076923077,172,1,42,67,0.32810763568179946
6a7fa1bcd3a7ec788d634023,6,6,8.071428571428571,172,1,36,59,0.2959741367193257
6a7fa1bcd3a7ec788d634023,5,6,8.333333333333334,172,1,30,47,0.3966066875107269
6a7fa1bcd3a7ec788d634023,4,6,9.0625,172,1,24,27,0.8503032979133367
6a7fa1bcd3a7ec788d634023,3,6,8.941176470588236,172,1,18,20,0.8295503728856306
6a7fa1bcd3a7ec788d634023,2,7,8.833333333333334,172,1,12,13,0.7982711610998726
6a7fa1bcd3a7ec788d634023,1,7,9.105263157894736,172,1,6,-1,1
6a7fa1bcd3a7ec788d634027,19,0,26,210,1,114,184,0.2163083076127084
6a7fa1bcd3a7ec788d634027,18,0,19,210,1,108,172,0.2614406037864973
6a7fa1bcd3a7ec788d634027,17,1,16.333333333333332,210,1,102,161,0.29234259203344054
6a7fa1bcd3a7ec788d634027,16,1,15.5,210,1,96,148,0.3718266025821527
6a7fa1bcd3a7ec788d634027,15,1,13.8,210,1,90,141,0.3279158352747469
6a7fa1bcd3a7ec788d634027,14,1,13.166666666666666,210,1,84,131,0.34750428491041324
6a7fa1bcd3a7ec788d634027,13,1,12,210,1,78,126,0.2579888803183892
6a7fa1bcd3a7ec788d634027,12,1,11.375,210,1,72,119,0.21271694457234683
6a7fa1bcd3a7ec788d634027,11,1,11.666666666666666,210,1,66,105,0.31362238548582033
6a7fa1bcd3a7ec788d634027,10,1,11.3,210,1,60,97,0.2835519070591906
6a7fa1bcd3a7ec788d634027,9,1,11.545454545454545,210,1,54,83,0.41423405823019305
6a7fa1bcd3a7ec788d634027,8,2,11.166666666666666,210,1,48,76,0.3510723569959888
6a7fa1bcd3a7ec788d634027,7,2,12.153846153846153,210,1,42,52,0.8271369256759177
6a7fa1bcd3a7ec788d634027,6,3,12.142857142857142,210,1,36,40,0.9113230412171138
6a7fa1bcd3a7ec788d634027,5,3,12.266666666666667,210,1,30,26,0.9835959421612593
6a7fa1bcd3a7ec788d634027,4,3,12.375,210,1,24,12,0.9996217065923734
6a7fa1bcd3a7ec788d63402b,19,0,4,153,1,114,149,0.8557813269952906
6a7fa1bcd3a7ec788d63402b,18,1,6.5,153,1,108,140,0.8563930975564988
6a7fa1bcd3a7ec788d63402b,17,2,9.666666666666666,153,1,102,124,0.9169399318770195
6a7fa1bcd3a7ec788d63402b,16,2,9.25,153,1,96,116,0.9245684194307615
6a7fa1bcd3a7ec788d63402b,15,2,9.2,153,1,90,107,0.9377617271586771
6a7fa1bcd3a7ec788d63402b,14,2,10.166666666666666,153,1,84,92,0.976381465974044
6a7fa1bcd3a7ec788d63402b,13,2,9.714285714285714,153,1,78,85,0.9771919531883853
6a7fa1bcd3a7ec788d63402b,12,2,9.5,153,1,72,77,0.9805078397139152
6a7fa1bcd3a7ec788d63402b,11,2,9.333333333333334,153,1,66,69,0.983311332143964
6a7fa1bcd3a7ec788d63402b,10,3,8.7,153,1,60,66,0.9595031245058366
6a7fa1bcd3a7ec788d63402b,9,3,9.363636363636363,153,1,54,50,0.9932549201813532
6a7fa1bcd3a7ec788d63402b,8,3,10.333333333333334,153,1,48,29,0.9998501868639208
6a7fa1bcd3a7ec788d63402b,7,3,10.846153846153847,153,1,42,12,0.9999970855438278
6a7fa1bcd3a7ec788d63402b,6,3,10.357142857142858,153,1,36,8,0.9999993618752586
6a7fa1bcd3a7ec788d63402b,5,3,9.866666666666667,153,1,30,5,0.9999998642832924
6a7fa1bcd3a7ec788d63402f,19,0,5,189,1,114,184,0.2163083076127084
6a7fa1bcd3a7ec788d63402f,18,0,6.5,189,1,108,176,0.19750409592472
6a7fa1bcd3a7ec788d63402f,17,1,6,189,1,102,171,0.13842744253980016
6a7fa1bcd3a7ec788d63402f,16,1,7.5,189,1,96,159,0.1723093003257271
6a7fa1bcd3a7ec788d63402f,15,2,6.8,189,1,90,155,0.10440097951889814
6a7fa1bcd3a7ec788d63402f,14,2,6.5,189,1,84,150,0.06401394016955654
6a7fa1bcd3a7ec788d63402f,13,2,7.285714285714286,189,1,78,138,0.08266103988343733
6a7fa1bcd3a7ec788d63402f,12,2,7.75,189,1,72,127,0.09556137188628709
6a7fa1bcd3a7ec788d63402f,11,2,8.222222222222221,189,1,66,115,0.12362532417330835
6a7fa1bcd3a7ec788d63402f,10,2,9,189,1,60,99,0.23743442246449992
6a7fa1bcd3a7ec788d63402f,9,3,8.727272727272727,189,1,54,93,0.16713952555203287
6a7fa1bcd3a7ec788d63402f,8,3,8.416666666666666,189,1,48,88,0.09371924299195267
6a7fa1bcd3a7ec788d63402f,7,3,8.76923076923077,189,1,42,75,0.1426925001867879
6a7fa1bcd3a7ec788d63402f,6,3,9.428571428571429,189,1,36,57,0.3712099913958264
6a7fa1bcd3a7ec788d63402f,5,3,9.333333333333334,189,1,30,49,0.32669037956365116
6a7fa1bcd3a7ec788d63402f,4,3,9.5625,189,1,24,36,0.4857381671179579
6a7fa1bcd3a7ec788d63402f,3,3,9.647058823529411,189,1,18,25,0.5957133549913881
6a7fa1bcd3a7ec788d63402f,2,3,9.944444444444445,189,1,12,10,0.924597527795671
6a7fa1bcd3a7ec788d63402f,1,3,9.842105263157896,189,1,6,2,0.9862240554511069
6a7fa1bcd3a7ec788d634033,19,0,6,162,1,114,156,0.753953463480981
6a7fa1bcd3a7ec788d634033,18,0,5,162,1,108,152,0.6714425563300875
6a7fa1bcd3a7ec788d634033,17,0,8,162,1,102,138,0.7747025691927047
6a7fa1bcd3a7ec788d634033,16,1,9,162,1,96,126,0.8287399997017677
6a7fa1bcd3a7ec788d634033,15,1,8.4,162,1,90,120,0.7922743337449105
6a7fa1bcd3a7ec788d634033,14,2,8.5,162,1,84,111,0.7979123303875708
6a7fa1bcd3a7ec788d634033,13,2,8.571428571428571,162,1,78,102,0.8123464053955947
6a7fa1bcd3a7ec788d634033,12,3,8.75,162,1,72,92,0.8352774509356676
6a7fa1bcd3a7ec788d634033,11,4,9,162,1,66,81,0.8661702701917193
6a7fa1bcd3a7ec788d634033,10,4,9.6,162,1,60,66,0.9489756171499616
6a7fa1bcd3a7ec788d634033,9,4,8.909090909090908,162,1,54,64,0.8948702081413993
6a7fa1bcd3a7ec788d634033,8,6,8.583333333333334,162,1,48,59,0.7857452804348837
6a7fa1bcd3a7ec788d634033,7,6,8.461538461538462,162,1,42,52,0.7847691673016871
6a7fa1bcd3a7ec788d634033,6,6,8.928571428571429,162,1,36,37,0.9288389532605604
6a7fa1bcd3a7ec788d634033,5,7,8.8,162,1,30,30,0.8926930835446144
6a7fa1bcd3a7ec788d634033,4,9,9,162,1,24,18,0.5891650169557772
6a7fa1bcd3a7ec788d634033,3,9,9,162,1,18,9,0.7554651918519242
6a7fa1bcd3a7ec788d634037,19,0,9,186,0,114,177,0.3362163434420851
6a7fa1bcd3a7ec788d634037,18,0,12.5,186,0,108,161,0.48070894554304394
6a7fa1bcd3a7ec788d634037,17,0,10,186,0,102,156,0.3959230488717608
6a7fa1bcd3a7ec788d634037,16,1,7.75,186,0,96,155,0.23515365428252827
6a7fa1bcd3a7ec788d634037,15,1,8.2,186,0,90,145,0.24866344470560955
6a7fa1bcd3a7ec788d634037,14,1,9.333333333333334,186,0,84,130,0.37024339669570294
6a7fa1bcd3a7ec788d634037,13,1,8.571428571428571,186,0,78,126,0.2579888803183892
6a7fa1bcd3a7ec788d634037,12,2,7.875,186,0,72,123,0.14583049795622857
6a7fa1bcd3a7ec788d634037,11,2,8.11111111111111,186,0,66,113,0.15274356749646023
6a7fa1bcd3a7ec788d634037,10,5,7.6,186,0,60,110,0.06697325900461205
6a7fa1bcd3a7ec788d634037,9,6,7.7272727272727275,186,0,54,101,0.05602164522234909
6a7fa1bcd3a7ec788d634037,8,8,8.166666666666666,186,0,48,88,0.05155038093333217
6a7fa1bcd3a7ec788d634037,7,8,8.846153846153847,186,0,42,71,0.13988225354539377
6a7fa1bcd3a7ec788d634037,6,8,8.428571428571429,186,0,36,68,0.06675892838404252
6a7fa1bcd3a7ec788d634037,5,8,8.666666666666666,186,0,30,56,0.10025044797532644
6a7fa1bcd3a7ec788d634037,4,8,9.375,186,0,24,36,0.4052780686326086
6a7fa1bcd3a7ec788d634037,3,8,9.823529411764707,186,0,18,19,0.7884114190312266
6a7fa1bcd3a7ec788d634037,2,8,9.444444444444445,186,0,12,16,0.5984900911327489
6a7fa1bcd3a7ec788d634037,1,8,9.263157894736842,186,0,6,10,0.4072098236087753
6a7fa1bcd3a7ec788d63403b,19,0,16,164,1,114,148,0.8675660840214566
6a7fa1bcd3a7ec788d63403b,18,2,12,164,1,108,140,0.8332083526370897
6a7fa1bcd3a7ec788d63403b,17,2,10.333333333333334,164,1,102,133,0.8265489306683964
6a7fa1bcd3a7ec788d63403b,16,2,11.5,164,1,96,118,0.908729696040177
6a7fa1bcd3a7ec788d63403b,15,2,10.2,164,1,90,113,0.8838895837522727
6a7fa1bcd3a7ec788d63403b,14,2,10,164,1,84,104,0.8981644927021668
6a7fa1bcd3a7ec788d63403b,13,2,9.571428571428571,164,1,78,97,0.8882572471081361
6a7fa1bcd3a7ec788d63403b,12,2,9.875,164,1,72,85,0.9335668396771403
6a7fa1bcd3a7ec788d63403b,11,2,9.777777777777779,164,1,66,76,0.9448236381323757
6a7fa1bcd3a7ec788d63403b,10,2,9.7,164,1,60,67,0.9554872331402772
6a7fa1bcd3a7ec788d63403b,9,2,10.454545454545455,164,1,54,49,0.9956822542330361
6a7fa1bcd3a7ec788d63403b,8,2,10.416666666666666,164,1,48,39,0.9984226325968507
6a7fa1bcd3a7ec788d63403b,7,3,10.153846153846153,164,1,42,32,0.998569542565778
6a7fa1bcd3a7ec788d63403b,6,3,9.571428571428571,164,1,36,30,0.9933661354240344
6a7fa1bcd3a7ec788d63403b,5,3,9,164,1,30,29,0.9602537142571348
6a7fa1bcd3a7ec788d63403b,4,3,9,164,1,24,20,0.9787454788750056
6a7fa1bcd3a7ec788d63403b,3,3,8.882352941176471,164,1,18,13,0.9826949240280611
6a7fa1bcd3a7ec788d63403b,2,3,8.666666666666666,164,1,12,8,0.9698733762061228
6a7fa1bcd3a7ec788d63403b,1,3,8.789473684210526,164,1,6,-3,1
6a7fa1bcd3a7ec788d63403f,19,0,9,180,1,114,171,0.45653401739093846
6a7fa1bcd3a7ec788d63403f,18,0,6,180,1,108,168,0.335194101558027
6a7fa1bcd3a7ec788d63403f,17,0,10,180,1,102,150,0.5283912934846393
6a7fa1bcd3a7ec788d63403f,16,0,9.5,180,1,96,142,0.5094671266033036
6a7fa1bcd3a7ec788d63403f,15,0,9.8,180,1,90,131,0.560576602641671
